92	4.07	1.25	1.15	0.95	0.70	0.42	0.16	-0.06	-0.20	-0.27	-0.26	-0.20	-0.10	0.01	0.10	0.15	0.16	0.13	0.08	0.01	-0.05	-0.10	-0.12	-0.10	-0.07	-0.02	0.03	0.07	0.09	0.08	0.06	0.02	-0.02
93	3.92	1.10	1.03	0.89	0.71	0.51	0.30	0.10	-0.06	-0.17	-0.23	-0.24	-0.20	-0.14	-0.06	0.02	0.09	0.13	0.14	0.13	0.09	0.04	-0.01	-0.06	-0.09	-0.10	-0.09	-0.07	-0.03	0.00	0.04	0.07	0.08
94	3.75	0.94	0.90	0.81	0.69	0.55	0.39	0.24	0.10	-0.03	-0.12	-0.18	-0.20	-0.20	-0.17	-0.12	-0.06	-0.00	0.05	0.09	0.12	0.12	0.11	0.09	0.05	0.01	-0.03	-0.06	-0.08	-0.09	-0.08	-0.07	-0.04
95	4.12	0.79	0.76	0.71	0.64	0.55	0.45	0.34	0.23	0.13	0.03	-0.04	-0.11	-0.15	-0.17	-0.17	-0.16	-0.13	-0.10	-0.05	-0.01	0.03	0.06	0.08	0.10	0.10	0.10	0.08	0.06	0.03	0.01	-0.02	-0.04
96	3.98	0.63	0.62	0.59	0.56	0.51	0.45	0.38	0.31	0.24	0.17	0.11	0.05	-0.01	-0.05	-0.09	-0.12	-0.13	-0.14	-0.14	-0.12	-0.11	-0.08	-0.06	-0.03	-0.01	0.02	0.04	0.06	0.07	0.08	0.08	0.08
97	3.55	0.48	0.47	0.46	0.44	0.42	0.40	0.36	0.33	0.29	0.26	0.22	0.18	0.14	0.10	0.06	0.03	-0.00	-0.03	-0.05	-0.07	-0.09	-0.10	-0.10	-0.10	-0.10	-0.10	-0.09	-0.08	-0.06	-0.05	-0.03	-0.02
98	4.34	0.32	0.32	0.32	0.31	0.30	0.30	0.29	0.27	0.26	0.25	0.23	0.22	0.20	0.18	0.16	0.15	0.13	0.11	0.09	0.08	0.06	0.04	0.03	0.01	-0.00	-0.01	-0.03	-0.04	-0.04	-0.05	-0.06	-0.06
99	4.13	0.16	0.16	0.16	0.16	0.16	0.16	0.16	0.16	0.16	0.15	0.15	0.15	0.15	0.14	0.14	0.14	0.13	0.13	0.13	0.12	0.12	0.11	0.11	0.11	0.10	0.10	0.09	0.09	0.08	0.08	0.07	0.07
100	0.25	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
101	-3.90	-0.15	-0.15	-0.15	-0.15	-0.15	-0.15	-0.15	-0.14	-0.14	-0.14	-0.14	-0.14	-0.14	-0.13	-0.13	-0.13	-0.13	-0.12	-0.12	-0.12	-0.11	-0.11	-0.11	-0.10	-0.10	-0.10	-0.09	-0.09	-0.09	-0.08	-0.08	-0.08
102	-4.43	-0.31	-0.30	-0.30	-0.30	-0.29	-0.28	-0.27	-0.26	-0.25	-0.24	-0.23	-0.21	-0.20	-0.18	-0.17	-0.15	-0.14	-0.12	-0.10	-0.09	-0.07	-0.06	-0.04	-0.03	-0.01	-0.00	0.01	0.02	0.03	0.04	0.05	0.05
103	-3.57	-0.46	-0.46	-0.45	-0.43	-0.41	-0.39	-0.36	-0.33	-0.29	-0.26	-0.22	-0.18	-0.15	-0.11	-0.08	-0.04	-0.01	0.01	0.04	0.06	0.07	0.09	0.10	0.10	0.10	0.10	0.09	0.08	0.07	0.06	0.05	0.03
104	-3.92	-0.62	-0.61	-0.58	-0.55	-0.50	-0.44	-0.38	-0.32	-0.25	-0.19	-0.12	-0.06	-0.01	0.04	0.08	0.10	0.12	0.13	0.13	0.13	0.11	0.09	0.07	0.05	0.02	-0.00	-0.03	-0.05	-0.06	-0.07	-0.08	-0.08
105	-4.15	-0.77	-0.75	-0.70	-0.63	-0.55	-0.45	-0.35	-0.24	-0.14	-0.05	0.03	0.09	0.14	0.16	0.17	0.16	0.14	0.11	0.07	0.03	-0.01	-0.05	-0.07	-0.09	-0.10	-0.10	-0.09	-0.07	-0.05	-0.02	0.00	0.03
106	-3.77	-0.93	-0.89	-0.80	-0.69	-0.55	-0.40	-0.25	-0.11	0.01	0.10	0.17	0.20	0.20	0.18	0.13	0.08	0.02	-0.04	-0.08	-0.11	-0.12	-0.11	-0.09	-0.06	-0.03	0.01	0.04	0.07	0.08	0.08	0.08	0.06
107	-3.88	-1.08	-1.01	-0.89	-0.71	-0.51	-0.31	-0.12	0.04	0.16	0.22	0.24	0.21	0.15	0.07	-0.01	-0.07	-0.12	-0.14	-0.13	-0.10	-0.06	-0.00	0.04	0.08	0.10	0.10	0.08	0.05	0.01	-0.03	-0.06	-0.07
108	-4.08	-1.24	-1.13	-0.95	-0.70	-0.43	-0.18	0.04	0.19	0.26	0.26	0.21	0.11	0.01	-0.08	-0.14	-0.16	-0.14	-0.09	-0.03	0.04	0.09	0.11	0.11	0.08	0.03	-0.02	-0.06	-0.08	-0.09	-0.07	-0.04	0.00
109	-3.84	-1.39	-1.24	-0.99	-0.66	-0.32	-0.02	0.19	0.29	0.29	0.21	0.09	-0.04	-0.14	-0.18	-0.16	-0.11	-0.02	0.06	0.11	0.13	0.11	0.05	-0.01	-0.06	-0.10	-0.10	-0.07	-0.02	0.03	0.06	0.08	0.07
110	-3.87	-1.54	-1.34	-1.00	-0.58	-0.18	0.13	0.31	0.33	0.24	0.09	-0.07	-0.17	-0.20	-0.15	-0.06	0.04	0.12	0.14	0.11	0.05	-0.03	-0.09	-0.11	-0.09	-0.04	0.02	0.07	0.09	0.08	0.03	-0.02	-0.06
111	-4.04	-1.69	-1.43	-0.99	-0.48	-0.03	0.27	0.37	0.30	0.12	-0.06	-0.19	-0.22	-0.15	-0.03	0.09	0.15	0.14	0.07	-0.02	-0.10	-0.12	-0.09	-0.03	0.05	0.09	0.09	0.06	-0.01	-0.06	-0.08	-0.07	-0.03
112	-3.88	-1.83	-1.50	-0.95	-0.35	0.13	0.38	0.38	0.20	-0.03	-0.20	-0.24	-0.16	-0.01	0.12	0.17	0.13	0.03	-0.08	-0.13	-0.11	-0.04	0.05	0.10	0.10	0.05	-0.03	-0.08	-0.09	-0.05	0.01	0.06	0.08
113	-3.86	-1.98	-1.57	-0.90	-0.21	0.28	0.44	0.32	0.06	-0.17	-0.26	-0.18	-0.02	0.13	0.19	0.12	-0.01	-0.11	-0.14	-0.08	0.02	0.10	0.11	0.06	-0.03	-0.09	-0.09	-0.04	0.03	0.08	0.08	0.03	-0.04
114	-4.02	-2.12	-1.61	-0.81	-0.05	0.40	0.45	0.21	-0.09	-0.27	-0.23	-0.05	0.13	0.20	0.12	-0.02	-0.14	-0.14	-0.05	0.06	0.13	0.09	0.00	-0.08	-0.10	-0.05	0.03	0.09	0.08	0.01	-0.06	-0.08	-0.05
115	-3.91	-2.26	-1.64	-0.71	0.10	0.49	0.41	0.07	-0.23	-0.29	-0.13	0.10	0.21	0.15	-0.02	-0.15	-0.15	-0.03	0.09	0.13	0.07	-0.05	-0.11	-0.08	0.01	0.09	0.09	0.02	-0.06	-0.09	-0.05	0.03	0.08
116	-3.86	-2.40	-1.66	-0.60	0.25	0.54	0.32	-0.09	-0.31	-0.23	0.02	0.21	0.19	0.01	-0.15	-0.16	-0.03	0.11	0.14	0.04	-0.08	-0.12	-0.05	0.06	0.11	0.06	-0.04	-0.09	-0.06	0.02	0.08	0.06	-0.01
117	-3.99	-2.54	-1.67	-0.46	0.39	0.55	0.19	-0.23	-0.33	-0.11	0.17	0.23	0.07	-0.13	-0.18	-0.05	0.11	0.15	0.03	-0.10	-0.12	-0.02	0.09	0.10	0.01	-0.08	-0.09	-0.01	0.08	0.08	0.00	-0.07	-0.07
118	-3.93	-2.67	-1.65	-0.32	0.51	0.52	0.04	-0.33	-0.28	0.05	0.25	0.16	-0.08	-0.20	-0.09	0.10	0.16	0.04	-0.11	-0.12	-0.00	0.11	0.09	-0.03	-0.10	-0.06	0.04	0.09	0.04	-0.06	-0.08	-0.01	0.06
119	-3.86	-2.80	-1.63	-0.17	0.61	0.44	-0.12	-0.38	-0.16	0.19	0.25	0.02	-0.20	-0.15	0.06	0.17	0.06	-0.11	-0.13	0.00	0.12	0.08	-0.05	-0.11	-0.03	0.08	0.09	-0.01	-0.09	-0.05	0.04	0.08	0.02
120	-3.97	-2.93	-1.59	-0.01	0.68	0.33	-0.26	-0.37	-0.01	0.28	0.16	-0.13	-0.21	-0.01	0.17	0.11	-0.09	-0.15	-0.01	0.13	0.08	-0.06	-0.11	-0.01	0.10	0.07	-0.05	-0.09	-0.01	0.08	0.06	-0.04	-0.08
121	-3.95	-3.06	-1.53	0.15	0.71	0.20	-0.37	-0.29	0.14	0.29	0.02	-0.23	-0.12	0.13	0.16	-0.04	-0.16	-0.04	0.12	0.10	-0.06	-0.12	0.00	0.11	0.05	-0.07	-0.08	0.03	0.09	0.02	-0.08	-0.05	0.04
122	-3.87	-3.18	-1.47	0.30	0.71	0.04	-0.44	-0.17	0.26	0.22	-0.13	-0.22	0.03	0.20	0.04	-0.16	-0.09	0.10	0.12	-0.05	-0.13	-0.00	0.11	0.04	-0.09	-0.07	0.05	0.09	-0.02	-0.09	-0.01	0.08	0.04
123	-3.96	-3.30	-1.38	0.45	0.68	-0.11	-0.45	-0.02	0.33	0.09	-0.24	-0.13	0.17	0.15	-0.11	-0.15	0.05	0.15	-0.01	-0.14	-0.02	0.12	0.05	-0.09	-0.07	0.07	0.08	-0.04	-0.08	0.02	0.08	0.00	-0.08
124	-3.96	-3.42	-1.29	0.58	0.61	-0.26	-0.42	0.13	0.32	-0.06	-0.26	0.02	0.22	0.01	-0.18	-0.03	0.16	0.05	-0.13	-0.06	0.11	0.07	-0.09	-0.07	0.08	0.08	-0.06	-0.08	0.05	0.08	-0.03	-0.08	0.02
125	-3.87	-3.53	-1.19	0.70	0.51	-0.39	-0.33	0.26	0.24	-0.20	-0.19	0.16	0.16	-0.13	-0.14	0.11	0.12	-0.10	-0.11	0.09	0.10	-0.08	-0.09	0.07	0.08	-0.06	-0.08	0.06	0.07	-0.05	-0.07	0.05	0.06
126	-3.94	-3.64	-1.07	0.80	0.39	-0.48	-0.20	0.35	0.11	-0.28	-0.06	0.23	0.02	-0.20	0.00	0.17	-0.02	-0.15	0.03	0.13	-0.05	-0.11	0.05	0.10	-0.06	-0.08	0.06	0.07	-0.07	-0.06	0.07	0.04	-0.07
127	-3.97	-3.74	-0.95	0.89	0.25	-0.54	-0.05	0.38	-0.04	-0.29	0.10	0.21	-0.13	-0.15	0.14	0.10	-0.14	-0.05	0.14	0.01	-0.13	0.02	0.11	-0.04	-0.09	0.06	0.07	-0.07	-0.05	0.08	0.03	-0.08	-0.01
128	-3.88	-3.85	-0.81	0.95	0.10	-0.56	0.10	0.35	-0.19	-0.21	0.22	0.10	-0.21	-0.01	0.18	-0.05	-0.14	0.10	0.09	-0.12	-0.04	0.12	-0.00	-0.11	0.04	0.08	-0.07	-0.05	0.08	0.02	-0.08	0.01	0.08
129	-3.93	-3.94	-0.67	0.99	-0.06	-0.53	0.25	0.26	-0.29	-0.07	0.26	-0.06	-0.19	0.13	0.10	-0.16	-0.02	0.15	-0.06	-0.11	0.10	0.05	-0.11	0.01	0.10	-0.05	-0.07	0.08	0.02	-0.09	0.02	0.07	-0.05
130	-3.97	-4.04	-0.52	1.00	-0.21	-0.46	0.36	0.13	-0.33	0.08	0.22	-0.19	-0.08	0.20	-0.05	-0.15	0.12	0.06	-0.14	0.03	0.11	-0.09	-0.05	0.11	-0.02	-0.09	0.07	0.04	-0.09	0.02	0.07	-0.06	-0.03
131	-3.89	-4.13	-0.37	0.99	-0.35	-0.35	0.43	-0.03	-0.30	0.21	0.10	-0.24	0.08	0.15	-0.17	-0.02	0.15	-0.09	-0.07	0.13	-0.03	-0.10	0.09	0.03	-0.11	0.05	0.06	-0.09	0.00	0.08	-0.06	-0.03	0.08
132	-3.92	-4.22	-0.22	0.95	-0.48	-0.21	0.45	-0.18	-0.20	0.29	-0.06	-0.19	0.19	0.01	-0.17	0.13	0.05	-0.15	0.08	0.07	-0.13	0.03	0.09	-0.10	0.00	0.09	-0.08	-0.02	0.09	-0.05	-0.04	0.08	-0.03
133	-3.97	-4.30	-0.06	0.90	-0.58	-0.06	0.42	-0.30	-0.06	0.28	-0.19	-0.06	0.21	-0.13	-0.06	0.17	-0.10	-0.06	0.14	-0.07	-0.06	0.12	-0.06	-0.06	0.11	-0.04	-0.06	0.09	-0.03	-0.06	0.08	-0.02	-0.06
134	-3.90	-4.38	0.09	0.82	-0.66	0.09	0.34	-0.37	0.09	0.20	-0.26	0.09	0.13	-0.20	0.09	0.08	-0.16	0.09	0.05	-0.13	0.09	0.03	-0.11	0.08	0.02	-0.09	0.08	0.00	-0.08	0.08	-0.01	-0.07	0.07
135	-3.91	-4.45	0.25	0.71	-0.70	0.24	0.22	-0.38	0.23	0.06	-0.24	0.21	-0.02	-0.15	0.18	-0.07	-0.08	0.15	-0.09	-0.03	0.12	-0.10	0.01	0.09	-0.10	0.04	0.05	-0.09	0.06	0.02	-0.08	0.07	-0.00
136	-3.97	-4.52	0.40	0.60	-0.71	0.37	0.07	-0.33	0.31	-0.10	-0.14	0.24	-0.16	-0.01	0.15	-0.17	0.07	0.07	-0.14	0.11	-0.01	-0.09	0.11	-0.06	-0.04	0.10	-0.08	0.01	0.06	-0.09	0.05	0.02	-0.07
137	-3.91	-4.58	0.55	0.46	-0.69	0.47	-0.09	-0.23	0.33	-0.23	0.01	0.17	-0.22	0.13	0.02	-0.14	0.16	-0.08	-0.03	0.12	-0.12	0.05	0.04	-0.10	0.10	-0.03	-0.05	0.09	-0.08	0.01	0.05	-0.08	0.06
138	-3.90	-4.64	0.70	0.32	-0.63	0.54	-0.23	-0.08	0.28	-0.29	0.16	0.03	-0.17	0.20	-0.13	-0.00	0.11	-0.15	0.11	-0.01	-0.08	0.12	-0.10	0.02	0.05	-0.10	0.09	-0.03	-0.04	0.08	-0.08	0.03	0.03
139	-3.97	-4.70	0.84	0.17	-0.54	0.56	-0.35	0.07	0.16	-0.27	0.25	-0.12	-0.03	0.15	-0.19	0.14	-0.03	-0.07	0.13	-0.13	0.07	0.01	-0.08	0.11	-0.09	0.02	0.04	-0.09	0.09	-0.05	-0.01	0.06	-0.08
140	-3.92	-4.75	0.97	0.01	-0.43	0.53	-0.43	0.22	0.01	-0.18	0.25	-0.22	0.12	0.01	-0.12	0.17	-0.15	0.08	0.01	-0.09	0.12	-0.11	0.06	0.01	-0.07	0.10	-0.09	0.05	0.01	-0.06	0.08	-0.07	0.04
141	-3.89	-4.80	1.09	-0.15	-0.29	0.47	-0.45	0.33	-0.14	-0.04	0.17	-0.23	0.21	-0.13	0.03	0.07	-0.13	0.15	-0.12	0.06	0.02	-0.08	0.11	-0.11	0.07	-0.02	-0.04	0.08	-0.09	0.08	-0.04	-0.01	0.05
142	-3.96	-4.84	1.21	-0.30	-0.14	0.36	-0.43	0.38	-0.26	0.11	0.03	-0.14	0.20	-0.20	0.16	-0.08	-0.00	0.07	-0.12	0.14	-0.11	0.07	-0.01	-0.04	0.08	-0.10	0.09	-0.06	0.02	0.03	-0.06	0.08	-0.08
143	-3.93	-4.88	1.31	-0.44	0.01	0.23	-0.35	0.37	-0.33	0.24	-0.12	0.01	0.08	-0.15	0.18	-0.17	0.13	-0.08	0.01	0.05	-0.09	0.12	-0.12	0.09	-0.06	0.01	0.03	-0.07	0.09	-0.09	0.07	-0.05	0.01
144	-3.89	-4.91	1.40	-0.58	0.17	0.08	-0.23	0.30	-0.32	0.29	-0.23	0.15	-0.07	-0.01	0.08	-0.13	0.15	-0.15	0.13	-0.10	0.05	-0.00	-0.04	0.07	-0.10	0.10	-0.09	0.07	-0.04	0.01	0.02	-0.05	0.07
145	-3.96	-4.94	1.48	-0.70	0.31	-0.08	-0.08	0.18	-0.24	0.27	-0.26	0.23	-0.19	0.13	-0.07	0.02	0.04	-0.08	0.11	-0.13	0.13	-0.12	0.10	-0.07	0.04	-0.00	-0.03	0.05	-0.07	0.08	-0.08	0.08	-0.06
146	-3.94	-4.96	1.55	-0.80	0.45	-0.23	0.07	0.04	-0.11	0.17	-0.20	0.21	-0.21	0.20	-0.18	0.15	-0.11	0.07	-0.03	-0.00	0.04	-0.06	0.08	-0.10	0.10	-0.10	0.10	-0.08	0.07	-0.05	0.03	-0.00	-0.02
147	-3.89	-4.98	1.60	-0.89	0.56	-0.36	0.22	-0.12	0.04	0.02	-0.07	0.11	-0.13	0.15	-0.16	0.16	-0.16	0.15	-0.14	0.12	-0.10	0.08	-0.06	0.04	-0.02	-0.00	0.02	-0.04	0.05	-0.06	0.07	-0.08	0.08
148	-3.95	-4.99	1.63	-0.95	0.64	-0.46	0.34	-0.25	0.19	-0.13	0.09	-0.05	0.02	0.01	-0.03	0.05	-0.07	0.08	-0.09	0.10	-0.11	0.11	-0.11	0.11	-0.11	0.10	-0.10	0.09	-0.08	0.07	-0.06	0.06	-0.05
149	-3.95	-5.00	1.66	-0.99	0.69	-0.53	0.42	-0.35	0.29	-0.25	0.21	-0.18	0.15	-0.13	0.11	-0.10	0.08	-0.07	0.05	-0.04	0.03	-0.02	0.01	-0.01	-0.00	0.01	-0.01	0.02	-0.03	0.03	-0.03	0.04	-0.04
150	-3.89	-5.00	1.67	-1.00	0.71	-0.56	0.45	-0.38	0.33	-0.29	0.26	-0.24	0.22	-0.20	0.18	-0.17	0.16	-0.15	0.14	-0.13	0.13	-0.12	0.12	-0.11	0.11	-0.10	0.10	-0.09	0.09	-0.09	0.08	-0.08	0.08
151	-3.94	-5.00	1.66	-0.99	0.70	-0.54	0.43	-0.36	0.30	-0.26	0.22	-0.20	0.17	-0.15	0.13	-0.11	0.10	-0.09	0.08	-0.06	0.05	-0.05	0.04	-0.03	0.02	-0.02	0.01	-0.00	-0.00	0.01	-0.01	0.02	-0.02
152	-3.96	-4.99	1.64	-0.95	0.65	-0.48	0.36	-0.27	0.21	-0.15	0.11	-0.07	0.04	-0.01	-0.01	0.03	-0.05	0.06	-0.07	0.08	-0.09	0.10	-0.10	0.10	-0.10	0.10	-0.10	0.09	-0.09	0.08	-0.08	0.07	-0.06
153	-3.89	-4.98	1.60	-0.90	0.57	-0.38	0.24	-0.14	0.06	-0.00	-0.05	0.08	-0.11	0.13	-0.15	0.15	-0.15	0.15	-0.14	0.13	-0.12	0.10	-0.08	0.06	-0.04	0.02	-0.00	-0.01	0.03	-0.04	0.05	-0.06	0.07
154	-3.93	-4.96	1.55	-0.82	0.46	-0.25	0.10	0.01	-0.09	0.15	-0.18	0.20	-0.21	0.20	-0.18	0.16	-0.13	0.09	-0.06	0.02	0.01	-0.04	0.06	-0.08	0.09	-0.10	0.10	-0.09	0.08	-0.06	0.05	-0.03	0.01
155	-3.96	-4.94	1.49	-0.72	0.34	-0.10	-0.06	0.16	-0.23	0.26	-0.26	0.24	-0.20	0.15	-0.09	0.04	0.01	-0.06	0.09	-0.11	0.12	-0.12	0.11	-0.09	0.06	-0.03	-0.00	0.03	-0.05	0.07	-0.08	0.08	-0.08
156	-3.90	-4.91	1.41	-0.60	0.19	0.06	-0.21	0.29	-0.31	0.29	-0.24	0.17	-0.09	0.01	0.06	-0.11	0.14	-0.15	0.14	-0.11	0.07	-0.03	-0.02	0.05	-0.08	0.10	-0.10	0.09	-0.06	0.03	-0.00	-0.03	0.05
157	-3.92	-4.88	1.32	-0.47	0.03	0.21	-0.33	0.37	-0.33	0.25	-0.14	0.03	0.06	-0.13	0.17	-0.17	0.14	-0.10	0.03	0.03	-0.08	0.11	-0.12	0.10	-0.07	0.03	0.01	-0.05	0.07	-0.09	0.08	-0.06	0.03
158	-3.97	-4.85	1.22	-0.32	-0.12	0.34	-0.42	0.38	-0.28	0.14	0.00	-0.12	0.18	-0.20	0.17	-0.10	0.02	0.05	-0.11	0.13	-0.12	0.09	-0.03	-0.02	0.07	-0.09	0.10	-0.08	0.04	0.00	-0.04	0.07	-0.08
159	-3.90	-4.80	1.11	-0.17	-0.27	0.45	-0.45	0.34	-0.16	-0.02	0.15	-0.22	0.21	-0.15	0.05	0.05	-0.12	0.15	-0.13	0.08	-0.01	-0.06	0.10	-0.11	0.09	-0.04	-0.01	0.06	-0.09	0.08	-0.06	0.02	0.03
160	-3.91	-4.76	0.99	-0.01	-0.41	0.52	-0.44	0.24	-0.01	-0.16	0.25	-0.23	0.14	-0.01	-0.10	0.16	-0.16	0.10	-0.01	-0.07	0.12	-0.12	0.08	-0.01	-0.05	0.09	-0.10	0.07	-0.01	-0.04	0.08	-0.08	0.06
161	-3.97	-4.71	0.86	0.14	-0.53	0.55	-0.37	0.10	0.14	-0.26	0.26	-0.14	-0.01	0.13	-0.18	0.15	-0.06	-0.05	0.12	-0.13	0.09	-0.01	-0.07	0.11	-0.10	0.05	0.02	-0.07	0.09	-0.07	0.02	0.04	-0.07
162	-3.91	-4.65	0.72	0.30	-0.62	0.54	-0.25	-0.06	0.26	-0.29	0.18	0.00	-0.15	0.20	-0.14	0.02	0.09	-0.15	0.12	-0.04	-0.06	0.11	-0.11	0.05	0.03	-0.09	0.10	-0.05	-0.02	0.07	-0.08	0.05	0.00
163	-3.90	-4.59	0.58	0.44	-0.68	0.48	-0.11	-0.21	0.33	-0.24	0.04	0.15	-0.22	0.15	-0.01	-0.12	0.16	-0.10	-0.01	0.10	-0.13	0.07	0.02	-0.09	0.10	-0.05	-0.03	0.08	-0.09	0.04	0.03	-0.08	0.07
164	-3.97	-4.53	0.43	0.58	-0.71	0.39	0.04	-0.32	0.32	-0.12	-0.12	0.23	-0.18	0.01	0.13	-0.17	0.09	0.04	-0.13	0.12	-0.03	-0.07	0.12	-0.08	-0.01	0.09	-0.09	0.04	0.04	-0.09	0.07	-0.00	-0.06
165	-3.92	-4.46	0.27	0.70	-0.71	0.26	0.19	-0.38	0.24	0.03	-0.23	0.22	-0.05	-0.13	0.18	-0.09	-0.06	0.15	-0.11	-0.01	0.11	-0.11	0.03	0.07	-0.11	0.06	0.03	-0.09	0.07	0.00	-0.07	0.08	-0.03
166	-3.89	-4.39	0.12	0.80	-0.67	0.12	0.32	-0.38	0.12	0.18	-0.26	0.11	0.11	-0.20	0.11	0.06	-0.16	0.11	0.03	-0.13	0.10	0.01	-0.10	0.10	-0.01	-0.08	0.09	-0.02	-0.07	0.09	-0.03	-0.05	0.08
167	-3.97	-4.31	-0.04	0.88	-0.60	-0.04	0.41	-0.31	-0.04	0.27	-0.21	-0.04	0.20	-0.15	-0.04	0.16	-0.12	-0.04	0.14	-0.09	-0.04	0.12	-0.08	-0.04	0.11	-0.06	-0.04	0.09	-0.05	-0.04	0.08	-0.04	-0.04
168	-3.93	-4.23	-0.20	0.95	-0.50	-0.19	0.45	-0.20	-0.18	0.29	-0.08	-0.17	0.20	-0.01	-0.16	0.14	0.03	-0.15	0.09	0.05	-0.13	0.06	0.07	-0.11	0.03	0.08	-0.09	0.00	0.08	-0.07	-0.02	0.08	-0.05
169	-3.88	-4.14	-0.35	0.99	-0.38	-0.33	0.44	-0.05	-0.29	0.23	0.08	-0.24	0.10	0.13	-0.17	0.01	0.15	-0.11	-0.05	0.14	-0.05	-0.09	0.11	0.00	-0.10	0.07	0.04	-0.09	0.03	0.07	-0.07	-0.01	0.08
170	-3.96	-4.05	-0.50	1.00	-0.23	-0.44	0.38	0.11	-0.33	0.10	0.20	-0.20	-0.05	0.20	-0.07	-0.13	0.14	0.03	-0.14	0.05	0.10	-0.11	-0.02	0.11	-0.05	-0.07	0.09	0.02	-0.09	0.04	0.06	-0.07	-0.01
171	-3.94	-3.96	-0.65	0.99	-0.08	-0.52	0.27	0.24	-0.30	-0.05	0.26	-0.08	-0.18	0.15	0.08	-0.17	0.01	0.14	-0.08	-0.09	0.11	0.03	-0.12	0.03	0.09	-0.07	-0.05	0.09	0.00	-0.09	0.04	0.06	-0.07
172	-3.88	-3.86	-0.79	0.96	0.08	-0.55	0.13	0.34	-0.21	-0.19	0.23	0.07	-0.22	0.01	0.18	-0.08	-0.13	0.11	0.07	-0.13	-0.02	0.12	-0.03	-0.10	0.06	0.07	-0.08	-0.03	0.09	-0.00	-0.08	0.03	0.06
173	-3.95	-3.76	-0.93	0.90	0.23	-0.55	-0.03	0.38	-0.07	-0.28	0.12	0.20	-0.14	-0.13	0.15	0.08	-0.15	-0.03	0.14	-0.01	-0.13	0.04	0.10	-0.06	-0.08	0.08	0.05	-0.08	-0.03	0.09	0.00	-0.08	0.02
174	-3.96	-3.65	-1.05	0.82	0.37	-0.49	-0.18	0.36	0.09	-0.29	-0.04	0.24	-0.00	-0.20	0.03	0.17	-0.04	-0.14	0.06	0.12	-0.07	-0.10	0.07	0.08	-0.08	-0.06	0.08	0.05	-0.08	-0.03	0.08	0.02	-0.08
175	-3.87	-3.55	-1.17	0.72	0.50	-0.40	-0.31	0.28	0.23	-0.22	-0.18	0.18	0.14	-0.15	-0.12	0.13	0.10	-0.12	-0.09	0.10	0.08	-0.10	-0.07	0.09	0.06	-0.08	-0.06	0.08	0.05	-0.07	-0.05	0.07	0.05
176	-3.94	-3.43	-1.28	0.60	0.60	-0.28	-0.41	0.15	0.31	-0.09	-0.26	0.04	0.22	-0.01	-0.19	-0.01	0.16	0.02	-0.14	-0.04	0.12	0.05	-0.10	-0.05	0.09	0.06	-0.08	-0.06	0.06	0.07	-0.05	-0.07	0.04
177	-3.97	-3.32	-1.37	0.47	0.67	-0.13	-0.45	0.00	0.33	0.07	-0.25	-0.11	0.18	0.13	-0.12	-0.14	0.08	0.14	-0.04	-0.13	0.00	0.12	0.03	-0.10	-0.05	0.09	0.06	-0.06	-0.07	0.04	0.08	-0.02	-0.08
178	-3.87	-3.20	-1.45	0.32	0.71	0.02	-0.44	-0.15	0.28	0.20	-0.15	-0.22	0.05	0.20	0.02	-0.16	-0.07	0.12	0.11	-0.07	-0.12	0.02	0.12	0.02	-0.10	-0.05	0.07	0.07	-0.04	-0.08	0.01	0.08	0.02
179	-3.93	-3.08	-1.52	0.17	0.71	0.17	-0.38	-0.28	0.16	0.28	-0.01	-0.23	-0.10	0.15	0.15	-0.06	-0.16	-0.02	0.13	0.08	-0.08	-0.11	0.03	0.11	0.03	-0.09	-0.07	0.05	0.09	-0.01	-0.08	-0.03	0.06
180	-3.99	-2.95	-1.58	0.01	0.68	0.31	-0.28	-0.36	0.01	0.28	0.14	-0.15	-0.20	0.01	0.18	0.09	-0.11	-0.14	0.01	0.13	0.06	-0.08	-0.11	0.01	0.10	0.05	-0.07	-0.08	0.01	0.09	0.04	-0.06	-0.07
181	-3.87	-2.82	-1.62	-0.14	0.62	0.43	-0.14	-0.38	-0.14	0.21	0.24	-0.01	-0.20	-0.13	0.09	0.17	0.04	-0.12	-0.12	0.03	0.13	0.06	-0.07	-0.11	-0.01	0.09	0.07	-0.03	-0.09	-0.03	0.06	0.07	-0.01
182	-3.91	-2.69	-1.65	-0.30	0.53	0.51	0.01	-0.34	-0.26	0.07	0.26	0.14	-0.11	-0.20	-0.07	0.12	0.15	0.01	-0.12	-0.11	0.02	0.12	0.07	-0.05	-0.11	-0.04	0.06	0.09	0.01	-0.07	-0.07	0.01	0.08
183	-4.00	-2.56	-1.67	-0.44	0.41	0.55	0.17	-0.25	-0.33	-0.09	0.18	0.23	0.05	-0.15	-0.17	-0.02	0.13	0.14	0.01	-0.12	-0.11	0.00	0.10	0.09	-0.01	-0.09	-0.08	0.02	0.09	0.06	-0.02	-0.08	-0.05
